Time (HH:MM:SS),Ch4
18:50:38,81.976
18:50:39,81.990
18:50:40,82.000
18:50:41,82.002
18:50:42,81.978
18:50:43,81.988
18:50:44,81.992
18:50:45,81.997
18:50:46,81.973
18:50:47,81.961
18:50:48,81.961
18:50:49,81.947
18:50:50,81.940
18:50:51,81.945
18:50:52,81.952
18:50:53,81.957
18:50:54,81.952
18:50:55,81.959
18:50:56,81.961
18:50:57,81.959
18:50:58,81.952
18:50:59,81.937
18:51:00,81.947
18:51:01,81.957
18:51:02,81.973
18:51:03,81.954
18:51:04,81.949
18:51:05,81.937
18:51:06,81.952
18:51:07,81.961
18:51:08,81.964
18:51:09,81.961
18:51:10,81.959
18:51:11,81.961
18:51:12,81.952
18:51:13,81.947
18:51:14,81.945
18:51:15,81.957
18:51:16,81.945
18:51:17,81.954
18:51:18,81.947
18:51:19,81.942
18:51:20,81.933
18:51:21,81.918
18:51:22,81.921
18:51:23,81.926
18:51:24,81.950
18:51:25,81.969
18:51:26,81.969
18:51:27,81.969
18:51:28,81.942
18:51:29,81.954
18:51:30,81.935
18:51:31,81.943
18:51:32,81.924
18:51:33,81.935
18:51:34,81.933
18:51:35,81.933
18:51:36,81.933
18:51:37,81.940
18:51:38,81.949
18:51:39,81.937
18:51:40,81.937
18:51:41,81.928
18:51:42,81.930
18:51:43,81.933
18:51:44,81.930
18:51:45,81.933
18:51:46,81.914
18:51:47,81.923
18:51:48,81.911
18:51:49,81.923
18:51:50,81.926
18:51:51,81.921
18:51:52,81.914
18:51:53,81.902
18:51:54,81.925
18:51:55,81.935
18:51:56,81.935
18:51:57,81.928
18:51:58,81.921
18:51:59,81.923
18:52:00,81.906
18:52:01,81.894
18:52:02,81.877
18:52:03,81.882
18:52:04,81.899
18:52:05,81.921
18:52:06,81.928
18:52:07,81.921
18:52:08,81.900
18:52:09,81.899
18:52:10,81.897
18:52:11,81.914
18:52:12,81.909
18:52:13,81.909
18:52:14,81.918
18:52:15,81.894
18:52:16,81.887
18:52:17,81.878
18:52:18,81.904
18:52:19,81.911
18:52:20,81.892
18:52:21,81.887
18:52:22,81.887
18:52:23,81.902
18:52:24,81.904
18:52:25,81.914
18:52:26,81.897
18:52:27,81.899
18:52:28,81.892
18:52:29,81.902
18:52:30,81.897
18:52:31,81.897
18:52:32,81.914
18:52:33,81.916
18:52:34,81.914
18:52:35,81.897
18:52:36,81.885
18:52:37,81.887
18:52:38,81.899
18:52:39,81.892
18:52:40,81.871
18:52:41,81.871
18:52:42,81.878
18:52:43,81.897
18:52:44,81.890
18:52:45,81.883
18:52:46,81.885
18:52:47,81.875
18:52:48,81.887
18:52:49,81.885
18:52:50,81.885
18:52:51,81.894
18:52:52,81.880
18:52:53,81.892
18:52:54,81.880
18:52:55,81.878
18:52:56,81.873
18:52:57,81.864
18:52:58,81.861
18:52:59,81.845
18:53:00,81.854
18:53:01,81.861
18:53:02,81.863
18:53:03,81.856
18:53:04,81.868
18:53:05,81.861
18:53:06,81.852
18:53:07,81.844
18:53:08,81.854
18:53:09,81.875
18:53:10,81.864
18:53:11,81.861
18:53:12,81.845
18:53:13,81.852
18:53:14,81.864
18:53:15,81.866
18:53:16,81.857
18:53:17,81.838
18:53:18,81.840
18:53:19,81.845
18:53:20,81.856
18:53:21,81.847
18:53:22,81.851
18:53:23,81.859
18:53:24,81.878
18:53:25,81.866
18:53:26,81.856
18:53:27,81.851
18:53:28,81.847
18:53:29,81.852
18:53:30,81.830
18:53:31,81.833
18:53:32,81.818
18:53:33,81.821
18:53:34,81.828
18:53:35,81.842
18:53:36,81.847
18:53:37,81.856
18:53:38,81.842
18:53:39,81.845
18:53:40,81.838
18:53:41,81.845
18:53:42,81.852
18:53:43,81.852
18:53:44,81.847
18:53:45,81.842
18:53:46,81.830
18:53:47,81.828
18:53:48,81.814
18:53:49,81.830
18:53:50,81.833
18:53:51,81.833
18:53:52,81.826
18:53:53,81.828
18:53:54,81.847
18:53:55,81.856
18:53:56,81.861
18:53:57,81.854
18:53:58,81.854
18:53:59,81.842
18:54:00,81.839
18:54:01,81.813
18:54:02,81.806
18:54:03,81.801
18:54:04,81.830
18:54:05,81.835
18:54:06,81.833
18:54:07,81.818
18:54:08,81.807
18:54:09,81.807
18:54:10,81.797
18:54:11,81.809
18:54:12,81.828
18:54:13,81.816
18:54:14,81.804
18:54:15,81.790
18:54:16,81.811
18:54:17,81.806
18:54:18,81.790
18:54:19,81.799
18:54:20,81.820
18:54:21,81.818
18:54:22,81.801
18:54:23,81.787
18:54:24,81.809
18:54:25,81.802
18:54:26,81.799
18:54:27,81.795
18:54:28,81.797
18:54:29,81.814
18:54:30,81.818
18:54:31,81.813
18:54:32,81.811
18:54:33,81.804
18:54:34,81.816
18:54:35,81.821
18:54:36,81.818
18:54:37,81.807
18:54:38,81.790
18:54:39,81.795
18:54:40,81.806
18:54:41,81.809
18:54:42,81.809
18:54:43,81.794
18:54:44,81.804
18:54:45,81.806
18:54:46,81.823
18:54:47,81.797
18:54:48,81.797
18:54:49,81.785
18:54:50,81.799
18:54:51,81.788
18:54:52,81.790
18:54:53,81.785
18:54:54,81.785
18:54:55,81.794
18:54:56,81.804
18:54:57,81.825
18:54:58,81.821
18:54:59,81.821
18:55:00,81.797
18:55:01,81.780
18:55:02,81.797
18:55:03,81.790
18:55:04,81.797
18:55:05,81.783
18:55:06,81.790
18:55:07,81.792
18:55:08,81.790
18:55:09,81.802
18:55:10,81.804
18:55:11,81.785
18:55:12,81.785
18:55:13,81.778
18:55:14,81.790
18:55:15,81.783
18:55:16,81.780
18:55:17,81.778
18:55:18,81.768
18:55:19,81.768
18:55:20,81.770
18:55:21,81.775
18:55:22,81.773
18:55:23,81.763
18:55:24,81.771
18:55:25,81.759
18:55:26,81.766
18:55:27,81.754
18:55:28,81.778
18:55:29,81.785
18:55:30,81.778
18:55:31,81.780
18:55:32,81.759
18:55:33,81.776
18:55:34,81.766
18:55:35,81.775
18:55:36,81.751
18:55:37,81.754
18:55:38,81.754
18:55:39,81.776
18:55:40,81.778
18:55:41,81.773
18:55:42,81.764
18:55:43,81.742
18:55:44,81.732
18:55:45,81.732
18:55:46,81.752
18:55:47,81.766
18:55:48,81.764
18:55:49,81.742
18:55:50,81.747
18:55:51,81.759
18:55:52,81.764
18:55:53,81.745
18:55:54,81.733
18:55:55,81.730
18:55:56,81.742
18:55:57,81.744
18:55:58,81.749
18:55:59,81.754
18:56:00,81.756
18:56:01,81.761
18:56:02,81.759
18:56:03,81.747
18:56:04,81.754
18:56:05,81.732
18:56:06,81.737
18:56:07,81.742
18:56:08,81.761
18:56:09,81.768
18:56:10,81.747
18:56:11,81.742
18:56:12,81.742
18:56:13,81.742
18:56:14,81.744
18:56:15,81.735
18:56:16,81.730
18:56:17,81.745
18:56:18,81.742
18:56:19,81.766
18:56:20,81.752
18:56:21,81.757
18:56:22,81.730
18:56:23,81.711
18:56:24,81.695
18:56:25,81.695
18:56:26,81.697
18:56:27,81.711
18:56:28,81.730
18:56:29,81.740
18:56:30,81.737
18:56:31,81.723
18:56:32,81.716
18:56:33,81.711
18:56:34,81.713
18:56:35,81.718
18:56:36,81.716
18:56:37,81.716
18:56:38,81.718
18:56:39,81.730
18:56:40,81.713
18:56:41,81.709
18:56:42,81.697
18:56:43,81.706
18:56:44,81.694
18:56:45,81.704
18:56:46,81.718
18:56:47,81.730
18:56:48,81.723
18:56:49,81.713
18:56:50,81.718
18:56:51,81.708
18:56:52,81.699
18:56:53,81.692
18:56:54,81.706
18:56:55,81.723
18:56:56,81.716
18:56:57,81.718
18:56:58,81.697
18:56:59,81.702
18:57:00,81.694
18:57:01,81.711
18:57:02,81.713
18:57:03,81.713
18:57:04,81.709
18:57:05,81.721
18:57:06,81.725
18:57:07,81.721
18:57:08,81.709
18:57:09,81.699
18:57:10,81.704
18:57:11,81.697
18:57:12,81.697
18:57:13,81.692
18:57:14,81.680
18:57:15,81.668
18:57:16,81.671
18:57:17,81.682
18:57:18,81.692
18:57:19,81.694
18:57:20,81.696
18:57:21,81.668
18:57:22,81.654
18:57:23,81.663
18:57:24,81.689
18:57:25,81.697
18:57:26,81.687
18:57:27,81.690
18:57:28,81.704
18:57:29,81.694
18:57:30,81.699
18:57:31,81.678
18:57:32,81.690
18:57:33,81.675
18:57:34,81.673
18:57:35,81.670
18:57:36,81.675
18:57:37,81.677
18:57:38,81.675
18:57:39,81.687
18:57:40,81.692
18:57:41,81.692
18:57:42,81.670
18:57:43,81.673
18:57:44,81.664
18:57:45,81.673
18:57:46,81.661
18:57:47,81.670
18:57:48,81.663
18:57:49,81.678
18:57:50,81.673
18:57:51,81.680
18:57:52,81.663
18:57:53,81.673
18:57:54,81.671
18:57:55,81.673
18:57:56,81.659
18:57:57,81.663
18:57:58,81.666
18:57:59,81.663
18:58:00,81.663
18:58:01,81.656
18:58:02,81.671
18:58:03,81.659
18:58:04,81.656
18:58:05,81.637
18:58:06,81.632
18:58:07,81.647
18:58:08,81.663
18:58:09,81.658
18:58:10,81.654
18:58:11,81.659
18:58:12,81.666
18:58:13,81.659
18:58:14,81.637
18:58:15,81.632
18:58:16,81.639
18:58:17,81.642
18:58:18,81.630
18:58:19,81.630
18:58:20,81.633
18:58:21,81.640
18:58:22,81.635
18:58:23,81.642
18:58:24,81.661
18:58:25,81.661
18:58:26,81.649
18:58:27,81.649
18:58:28,81.644
18:58:29,81.642
18:58:30,81.627
18:58:31,81.639
18:58:32,81.637
18:58:33,81.632
18:58:34,81.616
18:58:35,81.623
18:58:36,81.642
18:58:37,81.654
18:58:38,81.647
18:58:39,81.635
18:58:40,81.623
18:58:41,81.611
18:58:42,81.604
18:58:43,81.611
18:58:44,81.633
18:58:45,81.645
18:58:46,81.652
18:58:47,81.635
18:58:48,81.630
18:58:49,81.628
18:58:50,81.632
18:58:51,81.625
18:58:52,81.618
18:58:53,81.621
18:58:54,81.628
18:58:55,81.625
18:58:56,81.625
18:58:57,81.611
18:58:58,81.609
18:58:59,81.616
18:59:00,81.625
18:59:01,81.623
18:59:02,81.640
18:59:03,81.635
18:59:04,81.626
18:59:05,81.592
18:59:06,81.585
18:59:07,81.595
18:59:08,81.583
18:59:09,81.592
18:59:10,81.597
18:59:11,81.609
18:59:12,81.604
18:59:13,81.604
18:59:14,81.625
18:59:15,81.618
18:59:16,81.611
18:59:17,81.597
18:59:18,81.590
18:59:19,81.578
18:59:20,81.582
18:59:21,81.594
18:59:22,81.597
18:59:23,81.597
18:59:24,81.597
18:59:25,81.597
18:59:26,81.599
18:59:27,81.604
18:59:28,81.602
18:59:29,81.592
18:59:30,81.590
18:59:31,81.604
18:59:32,81.604
18:59:33,81.609
18:59:34,81.599
18:59:35,81.599
18:59:36,81.597
18:59:37,81.599
18:59:38,81.592
18:59:39,81.585
18:59:40,81.585
18:59:41,81.599
18:59:42,81.602
18:59:43,81.573
18:59:44,81.552
18:59:45,81.554
18:59:46,81.583
18:59:47,81.597
18:59:48,81.583
18:59:49,81.568
18:59:50,81.547
18:59:51,81.542
18:59:52,81.542
18:59:53,81.566
18:59:54,81.580
18:59:55,81.590
18:59:56,81.566
18:59:57,81.576
18:59:58,81.576
18:59:59,81.595
19:00:00,81.580
19:00:01,81.590
19:00:02,81.573
19:00:03,81.575
19:00:04,81.561
19:00:05,81.561
19:00:06,81.552
19:00:07,81.554
19:00:08,81.561
19:00:09,81.559
19:00:10,81.547
19:00:11,81.530
19:00:12,81.533
19:00:13,81.537
19:00:14,81.564
19:00:15,81.564
19:00:16,81.554
19:00:17,81.533
19:00:18,81.511
19:00:19,81.521
19:00:20,81.533
19:00:21,81.556
19:00:22,81.556
19:00:23,81.545
19:00:24,81.540
19:00:25,81.545
19:00:26,81.528
19:00:27,81.540
19:00:28,81.538
19:00:29,81.566
19:00:30,81.559
19:00:31,81.549
19:00:32,81.545
19:00:33,81.535
19:00:34,81.545
19:00:35,81.530
19:00:36,81.528
19:00:37,81.525
19:00:38,81.523
19:00:39,81.535
19:00:40,81.528
19:00:41,81.540
19:00:42,81.516
19:00:43,81.511
19:00:44,81.492
19:00:45,81.521
19:00:46,81.545
19:00:47,81.556
19:00:48,81.542
19:00:49,81.526
19:00:50,81.533
19:00:51,81.540
19:00:52,81.530
19:00:53,81.518
19:00:54,81.514
19:00:55,81.511
19:00:56,81.519
19:00:57,81.504
19:00:58,81.516
19:00:59,81.528
19:01:00,81.547
19:01:01,81.540
19:01:02,81.530
19:01:03,81.526
19:01:04,81.521
19:01:05,81.507
19:01:06,81.499
19:01:07,81.506
19:01:08,81.528
19:01:09,81.521
19:01:10,81.535
19:01:11,81.521
19:01:12,81.523
19:01:13,81.509
19:01:14,81.509
19:01:15,81.511
19:01:16,81.509
19:01:17,81.511
19:01:18,81.535
19:01:19,81.538
19:01:20,81.516
19:01:21,81.504
19:01:22,81.504
19:01:23,81.511
19:01:24,81.502
19:01:25,81.490
19:01:26,81.499
19:01:27,81.502
19:01:28,81.516
19:01:29,81.523
19:01:30,81.516
19:01:31,81.490
19:01:32,81.469
19:01:33,81.473
19:01:34,81.507
19:01:35,81.514
19:01:36,81.514
19:01:37,81.504
19:01:38,81.511
19:01:39,81.514
19:01:40,81.495
19:01:41,81.483
19:01:42,81.469
19:01:43,81.490
19:01:44,81.504
19:01:45,81.518
19:01:46,81.492
19:01:47,81.487
19:01:48,81.483
19:01:49,81.499
19:01:50,81.483
19:01:51,81.487
19:01:52,81.480
19:01:53,81.502
19:01:54,81.497
19:01:55,81.495
19:01:56,81.483
19:01:57,81.469
19:01:58,81.483
19:01:59,81.483
19:02:00,81.495
19:02:01,81.469
19:02:02,81.476
19:02:03,81.459
19:02:04,81.483
19:02:05,81.478
19:02:06,81.485
19:02:07,81.476
19:02:08,81.485
19:02:09,81.492
19:02:10,81.490
19:02:11,81.478
19:02:12,81.490
19:02:13,81.488
19:02:14,81.483
19:02:15,81.464
19:02:16,81.471
19:02:17,81.471
19:02:18,81.462
19:02:19,81.474
19:02:20,81.478
19:02:21,81.495
19:02:22,81.483
19:02:23,81.476
19:02:24,81.476
19:02:25,81.462
19:02:26,81.461
19:02:27,81.440
19:02:28,81.450
19:02:29,81.445
19:02:30,81.469
19:02:31,81.459
19:02:32,81.459
19:02:33,81.457
19:02:34,81.452
19:02:35,81.464
19:02:36,81.452
19:02:37,81.450
19:02:38,81.438
19:02:39,81.443
19:02:40,81.464
19:02:41,81.459
19:02:42,81.424
19:02:43,81.414
19:02:44,81.397
19:02:45,81.416
19:02:46,81.412
19:02:47,81.445
19:02:48,81.459
19:02:49,81.471
19:02:50,81.474
19:02:51,81.469
19:02:52,81.442
19:02:53,81.433
19:02:54,81.433
19:02:55,81.442
19:02:56,81.440
19:02:57,81.435
19:02:58,81.447
19:02:59,81.438
19:03:00,81.436
19:03:01,81.440
19:03:02,81.450
19:03:03,81.440
19:03:04,81.421
19:03:05,81.426
19:03:06,81.426
19:03:07,81.417
19:03:08,81.412
19:03:09,81.442
19:03:10,81.454
19:03:11,81.457
19:03:12,81.438
19:03:13,81.445
19:03:14,81.431
19:03:15,81.419
19:03:16,81.405
19:03:17,81.395
19:03:18,81.400
19:03:19,81.409
19:03:20,81.421
19:03:21,81.409
19:03:22,81.395
19:03:23,81.395
19:03:24,81.407
19:03:25,81.424
19:03:26,81.426
19:03:27,81.435
19:03:28,81.416
19:03:29,81.409
19:03:30,81.393
19:03:31,81.409
19:03:32,81.407
19:03:33,81.417
19:03:34,81.405
19:03:35,81.407
19:03:36,81.395
19:03:37,81.393
19:03:38,81.381
19:03:39,81.378
19:03:40,81.393
19:03:41,81.414
19:03:42,81.424
19:03:43,81.409
19:03:44,81.390
19:03:45,81.395
19:03:46,81.381
19:03:47,81.388
19:03:48,81.376
19:03:49,81.386
19:03:50,81.385
19:03:51,81.383
19:03:52,81.383
19:03:53,81.388
19:03:54,81.395
19:03:55,81.433
19:03:56,81.412
19:03:57,81.407
19:03:58,81.383
19:03:59,81.407
19:04:00,81.409
19:04:01,81.400
19:04:02,81.381
19:04:03,81.364
19:04:04,81.364
19:04:05,81.371
19:04:06,81.376
19:04:07,81.376
19:04:08,81.386
19:04:09,81.393
19:04:10,81.371
19:04:11,81.364
19:04:12,81.366
19:04:13,81.390
19:04:14,81.385
19:04:15,81.378
19:04:16,81.386
19:04:17,81.386
19:04:18,81.400
19:04:19,81.374
19:04:20,81.369
19:04:21,81.372
19:04:22,81.398
19:04:23,81.398
19:04:24,81.393
19:04:25,81.374
19:04:26,81.376
19:04:27,81.360
19:04:28,81.374
19:04:29,81.376
19:04:30,81.388
19:04:31,81.371
19:04:32,81.369
19:04:33,81.364
19:04:34,81.367
19:04:35,81.350
19:04:36,81.341
19:04:37,81.343
19:04:38,81.364
19:04:39,81.381
19:04:40,81.371
19:04:41,81.374
19:04:42,81.355
19:04:43,81.362
19:04:44,81.360
19:04:45,81.369
19:04:46,81.355
19:04:47,81.350
19:04:48,81.348
19:04:49,81.364
19:04:50,81.364
19:04:51,81.378
19:04:52,81.374
19:04:53,81.374
19:04:54,81.362
19:04:55,81.362
19:04:56,81.357
19:04:57,81.353
19:04:58,81.346
19:04:59,81.350
19:05:00,81.350
19:05:01,81.353
19:05:02,81.336
19:05:03,81.341
19:05:04,81.336
19:05:05,81.341
19:05:06,81.336
19:05:07,81.346
19:05:08,81.357
19:05:09,81.350
19:05:10,81.339
19:05:11,81.327
19:05:12,81.332
19:05:13,81.341
19:05:14,81.334
19:05:15,81.331
19:05:16,81.319
19:05:17,81.315
19:05:18,81.315
19:05:19,81.324
19:05:20,81.334
19:05:21,81.334
19:05:22,81.336
19:05:23,81.341
19:05:24,81.339
19:05:25,81.324
19:05:26,81.324
19:05:27,81.329
19:05:28,81.339
19:05:29,81.320
19:05:30,81.305
19:05:31,81.286
19:05:32,81.301
19:05:33,81.315
19:05:34,81.324
19:05:35,81.322
19:05:36,81.317
19:05:37,81.314
19:05:38,81.317
19:05:39,81.324
19:05:40,81.327
19:05:41,81.324
19:05:42,81.307
19:05:43,81.296
19:05:44,81.301
19:05:45,81.315
19:05:46,81.329
19:05:47,81.322
19:05:48,81.315
19:05:49,81.310
19:05:50,81.317
19:05:51,81.327
19:05:52,81.324
19:05:53,81.317
19:05:54,81.310
19:05:55,81.317
19:05:56,81.314
19:05:57,81.319
19:05:58,81.331
19:05:59,81.320
19:06:00,81.305
19:06:01,81.293
19:06:02,81.289
19:06:03,81.286
19:06:04,81.277
19:06:05,81.286
19:06:06,81.301
19:06:07,81.315
19:06:08,81.327
19:06:09,81.317
19:06:10,81.303
19:06:11,81.293
19:06:12,81.296
19:06:13,81.298
19:06:14,81.286
19:06:15,81.272
19:06:16,81.268
19:06:17,81.275
19:06:18,81.284
19:06:19,81.296
19:06:20,81.298
19:06:21,81.300
19:06:22,81.298
19:06:23,81.303
19:06:24,81.303
19:06:25,81.298
19:06:26,81.303
19:06:27,81.289
19:06:28,81.301
19:06:29,81.294
19:06:30,81.305
19:06:31,81.270
19:06:32,81.251
19:06:33,81.248
19:06:34,81.277
19:06:35,81.284
19:06:36,81.289
19:06:37,81.284
19:06:38,81.289
19:06:39,81.282
19:06:40,81.289
19:06:41,81.305
19:06:42,81.296
19:06:43,81.272
19:06:44,81.251
19:06:45,81.244
19:06:46,81.251
19:06:47,81.241
19:06:48,81.253
19:06:49,81.244
19:06:50,81.270
19:06:51,81.267
19:06:52,81.282
19:06:53,81.265
19:06:54,81.275
19:06:55,81.263
19:06:56,81.272
19:06:57,81.274
19:06:58,81.286
19:06:59,81.274
19:07:00,81.274
19:07:01,81.265
19:07:02,81.268
19:07:03,81.246
19:07:04,81.249
19:07:05,81.249
19:07:06,81.263
19:07:07,81.270
19:07:08,81.277
19:07:09,81.263
19:07:10,81.254
19:07:11,81.247
19:07:12,81.244
19:07:13,81.232
19:07:14,81.225
19:07:15,81.239
19:07:16,81.258
19:07:17,81.256
19:07:18,81.258
19:07:19,81.244
19:07:20,81.241
19:07:21,81.227
19:07:22,81.229
19:07:23,81.236
19:07:24,81.246
19:07:25,81.251
19:07:26,81.249
19:07:27,81.242
19:07:28,81.235
19:07:29,81.237
19:07:30,81.220
19:07:31,81.208
19:07:32,81.213
19:07:33,81.228
19:07:34,81.247
19:07:35,81.247
19:07:36,81.254
19:07:37,81.258
19:07:38,81.261
19:07:39,81.251
19:07:40,81.230
19:07:41,81.227
19:07:42,81.232
19:07:43,81.246
19:07:44,81.234
19:07:45,81.220
19:07:46,81.223
19:07:47,81.235
19:07:48,81.235
19:07:49,81.237
19:07:50,81.225
19:07:51,81.227
19:07:52,81.215
19:07:53,81.211
19:07:54,81.204
19:07:55,81.194
19:07:56,81.204
19:07:57,81.223
19:07:58,81.220
19:07:59,81.199
19:08:00,81.190
19:08:01,81.197
19:08:02,81.192
19:08:03,81.189
19:08:04,81.199
19:08:05,81.218
19:08:06,81.239
19:08:07,81.230
19:08:08,81.223
19:08:09,81.206
19:08:10,81.213
19:08:11,81.220
19:08:12,81.220
19:08:13,81.213
19:08:14,81.223
19:08:15,81.209
19:08:16,81.211
19:08:17,81.197
19:08:18,81.201
19:08:19,81.204
19:08:20,81.201
19:08:21,81.211
19:08:22,81.218
19:08:23,81.220
19:08:24,81.220
19:08:25,81.197
19:08:26,81.206
19:08:27,81.194
19:08:28,81.216
19:08:29,81.209
19:08:30,81.187
19:08:31,81.178
19:08:32,81.159
19:08:33,81.180
19:08:34,81.178
19:08:35,81.183
19:08:36,81.183
19:08:37,81.171
19:08:38,81.190
19:08:39,81.190
19:08:40,81.182
19:08:41,81.178
19:08:42,81.175
19:08:43,81.190
19:08:44,81.164
19:08:45,81.147
19:08:46,81.133
19:08:47,81.135
19:08:48,81.156
19:08:49,81.168
19:08:50,81.175
19:08:51,81.178
19:08:52,81.163
19:08:53,81.156
19:08:54,81.149
19:08:55,81.171
19:08:56,81.183
19:08:57,81.171
19:08:58,81.156
19:08:59,81.161
19:09:00,81.171
19:09:01,81.178
19:09:02,81.166
19:09:03,81.168
19:09:04,81.164
19:09:05,81.159
19:09:06,81.185
19:09:07,81.194
19:09:08,81.204
19:09:09,81.173
19:09:10,81.164
19:09:11,81.173
19:09:12,81.185
19:09:13,81.185
19:09:14,81.178
19:09:15,81.159
19:09:16,81.145
19:09:17,81.140
19:09:18,81.150
19:09:19,81.176
19:09:20,81.178
19:09:21,81.166
19:09:22,81.140
19:09:23,81.135
19:09:24,81.135
19:09:25,81.135
19:09:26,81.123
19:09:27,81.123
19:09:28,81.126
19:09:29,81.140
19:09:30,81.147
19:09:31,81.147
19:09:32,81.133
19:09:33,81.126
19:09:34,81.121
19:09:35,81.130
19:09:36,81.133
19:09:37,81.147
19:09:38,81.147
19:09:39,81.142
19:09:40,81.147
19:09:41,81.152
19:09:42,81.147
19:09:43,81.138
19:09:44,81.130
19:09:45,81.130
19:09:46,81.114
19:09:47,81.119
19:09:48,81.138
19:09:49,81.166
19:09:50,81.152
19:09:51,81.142
19:09:52,81.133
19:09:53,81.124
19:09:54,81.131
19:09:55,81.126
19:09:56,81.142
19:09:57,81.133
19:09:58,81.152
19:09:59,81.138
19:10:00,81.126
19:10:01,81.095
19:10:02,81.095
19:10:03,81.105
19:10:04,81.098
19:10:05,81.124
19:10:06,81.110
19:10:07,81.119
19:10:08,81.095
19:10:09,81.102
19:10:10,81.117
19:10:11,81.126
19:10:12,81.138
19:10:13,81.128
19:10:14,81.116
19:10:15,81.105
19:10:16,81.093
19:10:17,81.081
19:10:18,81.079
19:10:19,81.081
19:10:20,81.093
19:10:21,81.088
19:10:22,81.086
19:10:23,81.088
19:10:24,81.098
19:10:25,81.112
19:10:26,81.121
19:10:27,81.119
19:10:28,81.107
19:10:29,81.098
19:10:30,81.102
19:10:31,81.119
19:10:32,81.133
19:10:33,81.126
19:10:34,81.121
19:10:35,81.107
19:10:36,81.090
19:10:37,81.081
19:10:38,81.093
19:10:39,81.112
19:10:40,81.128
19:10:41,81.130
19:10:42,81.121
19:10:43,81.100
19:10:44,81.091
19:10:45,81.084
19:10:46,81.084
19:10:47,81.098
19:10:48,81.117
19:10:49,81.121
19:10:50,81.109
19:10:51,81.109
19:10:52,81.093
19:10:53,81.081
19:10:54,81.083
19:10:55,81.093
19:10:56,81.105
19:10:57,81.083
19:10:58,81.083
19:10:59,81.067
19:11:00,81.086
19:11:01,81.086
19:11:02,81.091
19:11:03,81.093
19:11:04,81.102
19:11:05,81.098
19:11:06,81.077
19:11:07,81.060
19:11:08,81.062
19:11:09,81.072
19:11:10,81.077
19:11:11,81.086
19:11:12,81.079
19:11:13,81.081
19:11:14,81.074
19:11:15,81.088
19:11:16,81.081
19:11:17,81.067
19:11:18,81.060
19:11:19,81.048
19:11:20,81.062
19:11:21,81.058
19:11:22,81.070
19:11:23,81.065
19:11:24,81.060
19:11:25,81.062
19:11:26,81.060
19:11:27,81.060
19:11:28,81.069
19:11:29,81.062
19:11:30,81.062
19:11:31,81.050
19:11:32,81.058
19:11:33,81.067
19:11:34,81.074
19:11:35,81.074
19:11:36,81.065
19:11:37,81.076
19:11:38,81.088
19:11:39,81.067
19:11:40,81.065
19:11:41,81.034
19:11:42,81.065
19:11:43,81.034
19:11:44,81.034
19:11:45,81.015
19:11:46,81.034
19:11:47,81.039
19:11:48,81.046
19:11:49,81.032
19:11:50,81.036
19:11:51,81.022
19:11:52,81.013
19:11:53,81.006
19:11:54,81.025
19:11:55,81.043
19:11:56,81.048
19:11:57,81.041
19:11:58,81.048
19:11:59,81.062
19:12:00,81.074
19:12:01,81.067
19:12:02,81.050
19:12:03,81.022
19:12:04,81.013
19:12:05,81.032
19:12:06,81.034
19:12:07,81.029
19:12:08,81.010
19:12:09,81.020
19:12:10,81.015
19:12:11,81.013
19:12:12,81.008
19:12:13,81.008
19:12:14,81.015
19:12:15,81.015
19:12:16,81.039
19:12:17,81.022
19:12:18,81.041
19:12:19,81.027
19:12:20,81.048
19:12:21,81.029
19:12:22,81.024
19:12:23,81.020
19:12:24,81.024
19:12:25,81.029
19:12:26,81.027
19:12:27,81.020
19:12:28,81.024
19:12:29,81.015
19:12:30,81.020
19:12:31,81.029
19:12:32,81.032
19:12:33,81.036
19:12:34,81.015
19:12:35,81.027
19:12:36,81.029
19:12:37,81.020
19:12:38,80.996
19:12:39,80.996
19:12:40,81.013
19:12:41,81.024
19:12:42,81.027
19:12:43,81.013
19:12:44,81.024
19:12:45,81.001
19:12:46,81.006
19:12:47,81.011
19:12:48,81.020
19:12:49,81.029
19:12:50,81.020
19:12:51,81.022
19:12:52,81.036
19:12:53,81.029
19:12:54,81.043
19:12:55,81.015
19:12:56,81.008
19:12:57,81.003
19:12:58,81.003
19:12:59,81.010
19:13:00,80.982
19:13:01,80.985
19:13:02,80.973
19:13:03,80.987
19:13:04,80.989
19:13:05,81.003
19:13:06,81.003
19:13:07,81.001
19:13:08,80.980
19:13:09,80.975
19:13:10,80.977
19:13:11,80.996
19:13:12,80.992
19:13:13,80.978
19:13:14,80.975
19:13:15,80.989
19:13:16,80.992
19:13:17,80.996
19:13:18,80.973
19:13:19,80.992
19:13:20,80.982
19:13:21,80.996
19:13:22,80.982
19:13:23,80.989
19:13:24,80.987
19:13:25,80.999
19:13:26,80.982
19:13:27,80.980
19:13:28,80.952
19:13:29,80.963
19:13:30,80.959
19:13:31,80.968
19:13:32,80.971
19:13:33,80.980
19:13:34,80.980
19:13:35,80.975
19:13:36,80.980
19:13:37,80.999
19:13:38,80.996
19:13:39,80.982
19:13:40,80.968
19:13:41,80.968
19:13:42,80.961
19:13:43,80.954
19:13:44,80.944
19:13:45,80.949
19:13:46,80.958
19:13:47,80.973
19:13:48,80.987
19:13:49,80.982
19:13:50,80.971
19:13:51,80.952
19:13:52,80.944
19:13:53,80.954
19:13:54,80.954
19:13:55,80.959
